Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
21/01/2020,"GORTMORE, BROADFORD, CHARLEVILLE",,Limerick,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"GORTRAHEE, CARRIGNAVAR, CORK",,Cork,"�332,500.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"GROUND FLOOR APT, 14/15 KILDARE ST, DUBLIN 2",Dublin 2,Dublin,"�1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"KILLANNE, ENNISCORTHY, CO. WEXFORD",,Wexford,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"KNOCKNAMADDY, BALLYBAY, MONAGHAN",,Monaghan,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"KNOX ST WEST, BALLYHAUNIS, MAYO",,Mayo,"�85,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"MAIN ST, CASTLEREA, ROSCOMMON",,Roscommon,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"MUCKNO STREET, CASTLEBLAYNEY, CO MONAGHAN",,Monaghan,"�20,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"NEWTOWN LOWER, COOLGRENY, GOREY",,Wexford,"�80,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"NO 2 RAFFEEN COTTAGES, FORMER MONTESSORI, RAFFEEN HILL",,Cork,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"No 7 De Vesci Hill, Abbeyleix",,Laois,"�320,000.00",No,Yes,New Dwelling house /Apartment,
21/01/2020,"SCARTNAGLORANE, CAHIR, TIPPERARY",,Tipperary,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/01/2020,"SCYCHELLES, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
